EDWS         ,  53,38.000,   7,11.400,01/01/2002,13:59:00,Norden-Norddeich                         ,    1,0
EDGN         ,  51,14.100,   8,49.100,01/01/2002,13:59:00,Nordenbeck                               ,  443,0
EDWY         ,  53,42.500,   7,13.800,01/01/2002,13:59:00,Norderney                                ,    2,0
EDAO         ,  51,29.700,  10,50.100,01/01/2002,13:59:00,Nordhausen                               ,  210,0
EDXN         ,  53,46.000,   8,38.600,01/01/2002,13:59:00,Nordholz-Spieka                          ,   22,0
EDWN         ,  52,27.500,   7,11.100,01/01/2002,13:59:00,Nordhorn-Lingen                          ,   26,0
EDNO         ,  48,52.400,  10,30.300,01/01/2002,13:59:00,Nördlingen                               ,  422,0
EDVN         ,  51,42.400,  10, 2.300,01/01/2002,13:59:00,Northeim                                 ,  123,0
EDDN         ,  49,30.000,  11, 4.800,01/01/2002,13:59:00,Nürnberg                                 ,  319,0
EDCO         ,  51,16.100,  10,38.100,01/01/2002,13:59:00,Obermehler-Schlotheim                    ,  277,0
EDFP         ,  50,21.800,   8,42.700,01/01/2002,13:59:00,Ober-Mörlen                              ,  248,0
EDMO         ,  48, 5.000,  11,17.000,01/01/2002,13:59:00,Oberpfaffenhofen                         ,  594,0
EDUO         ,  51,32.600,  11,35.800,01/01/2002,13:59:00,Oberrissdorf                             ,  225,0
EDNX         ,  48,14.400,  11,33.600,01/01/2002,13:59:00,Oberschleissheim                         ,  487,0
EDGJ         ,  49,40.500,  10, 4.300,01/01/2002,13:59:00,Ochsenfurt                               ,  248,0
EDBO         ,  51,53.900,  13, 3.400,01/01/2002,13:59:00,Oehna                                    ,   88,0
EDLO         ,  51,56.000,   8,39.900,01/01/2002,13:59:00,Oerlinghausen                            ,  170,0
EDTO         ,  48,27.000,   7,55.500,01/01/2002,13:59:00,Offenburg                                ,  155,0
EDWH         ,  53, 4.200,   8,18.800,01/01/2002,13:59:00,Oldenburg-Hatten                         ,    8,0
EDGP         ,  49,50.400,   8,22.600,01/01/2002,13:59:00,Oppenheim                                ,   85,0
EDOQ         ,  51,17.800,  13, 4.700,01/01/2002,13:59:00,Oschatz                                  ,  153,0
EDOL         ,  52, 2.400,  11,12.200,01/01/2002,13:59:00,Oschersleben                             ,  104,0
EDWO         ,  52,17.200,   7,58.400,01/01/2002,13:59:00,Osnabrück-Atterheide                     ,   87,0
EDQO         ,  50,13.600,  11,44.000,01/01/2002,13:59:00,Ottengrüner Heide                        ,  573,0
EDLR         ,  51,41.300,   8,46.500,01/01/2002,13:59:00,Paderborn-Haxterberg                     ,  244,0
EDLP         ,  51,36.800,   8,37.000,01/01/2002,13:59:00,Paderborn/Lippstadt                      ,  213,0
EDCV         ,  53,30.400,  13,57.000,01/01/2002,13:59:00,Pasewalk                                 ,   22,0
EDCP         ,  54, 9.500,  13,46.400,01/01/2002,13:59:00,Peenemünde                               ,    2,0
EDQZ         ,  49,45.700,  11,34.500,01/01/2002,13:59:00,Pegnitz-Zipser Berg                      ,  546,0
EDVP         ,  52,24.200,  10,13.700,01/01/2002,13:59:00,Peine-Eddesse                            ,   76,0
EDOS         ,  50,40.200,  11,03.700,01/01/2002,13:59:00,Pennewitz                                ,  455,0
EDNP         ,  48,25.200,  12,51.900,01/01/2002,13:59:00,Pfarrkirchen                             ,  386,0
EDTP         ,  47,54.500,   9,15.100,01/01/2002,13:59:00,Pfullendorf                              ,  702,0
EDBP         ,  53,36.900,  11,33.700,01/01/2002,13:59:00,Pinnow                                   ,   44,0
EDRP         ,  49,15.900,   7,29.500,01/01/2002,13:59:00,Pirmasens                                ,  380,0
EDAR         ,  50,58.700,  13,54.900,01/01/2002,13:59:00,Pirna-Pratzschwitz                       ,  122,0
EDKP         ,  51,11.500,   7,47.500,01/01/2002,13:59:00,Plettenberg-Hüinghausen                  ,  299,0
EDVY         ,  52,13.300,   8,51.800,01/01/2002,13:59:00,Porta-Westfalica                         ,   45,0
EDBU         ,  53,10.900,  12,11.100,01/01/2002,13:59:00,Pritzwalk-Sommersberg                    ,   88,0
EDCX         ,  54, 9.700,  12,14.900,01/01/2002,13:59:00,Purkshof                                 ,   20,0
EDAX         ,  53,18.300,  12,45.100,01/01/2002,13:59:00,Rechlin-Lärz                             ,   67,0
EDNR         ,  49, 8.500,  12, 4.900,01/01/2002,13:59:00,Regensburg-Oberhub                       ,  396,0
EDFB         ,  50,20.200,   8,52.700,01/01/2002,13:59:00,Reichelsheim                             ,  121,0
EDOD         ,  51,54.100,  13,11.800,01/01/2002,13:59:00,Reinsdorf                                ,  102,0
EDXR         ,  54,13.100,   9,36.200,01/01/2002,13:59:00,Rendsburg-Schachtholm                    ,    7,0
EDOX         ,  51,35.600,  12,14.200,01/01/2002,13:59:00,Renneritz                                ,   94,0
EDCR         ,  54, 4.900,  11,39.000,01/01/2002,13:59:00,Rerik-Zweedorf                           ,    9,0
EDXE         ,  52,16.600,   7,29.500,01/01/2002,13:59:00,Rheine-Eschendorf                        ,   40,0
EDAU         ,  51,17.600,  13,21.400,01/01/2002,13:59:00,Riesa-Göhlis                             ,   98,0
EDVR         ,  52,10.400,   9, 3.400,01/01/2002,13:59:00,Rinteln                                  ,   55,0
EDAW         ,  51,34.700,  12,29.700,01/01/2002,13:59:00,Roitzschjora                             ,   88,0
EDQP         ,  49,51.800,  11,47.300,01/01/2002,13:59:00,Rosenthal-Field-Plössen                  ,  456,0
EDXQ         ,  53, 7.700,   9,20.900,01/01/2002,13:59:00,Rotenburg (Wümme)                        ,   30,0
EDFR         ,  49,23.400,  10,13.100,01/01/2002,13:59:00,Rothenburg o.d.T.                        ,  399,0
EDBR         ,  51,21.800,  14,57.000,01/01/2002,13:59:00,Rothenburg/Görlitz                       ,  158,0
EDSZ         ,  48,11.200,   8,43.300,01/01/2002,13:59:00,Rottweil-Zepfenhahn                      ,  745,0
EDOK         ,  50,44.000,  11,14.500,01/01/2002,13:59:00,Rudolstadt-Groschwitz                    ,  468,0
EDDR         ,  49,12.900,   7, 6.600,01/01/2002,13:59:00,Saarbrücken                              ,  322,0
EDRJ         ,  49,18.800,   6,40.400,01/01/2002,13:59:00,Saarlouis-Düren                          ,  341,0
EDCS         ,  52,18.500,  13, 6.000,01/01/2002,13:59:00,Saarmund                                 ,   53,0
EDVS         ,  52, 9.300,  10,25.600,01/01/2002,13:59:00,Salzgitter-Drütte                        ,  100,0
EDVJ         ,  52, 1.900,  10,21.300,01/01/2002,13:59:00,Salzgitter-Schäferstuhl                  ,  209,0
EDTU         ,  48, 1.800,   9,30.400,01/01/2002,13:59:00,Saulgau                                  ,  580,0
EDGQ         ,  51, 0.000,   8,18.400,01/01/2002,13:59:00,Schameder                                ,  545,0
EDXC         ,  54,25.500,   9,32.400,01/01/2002,13:59:00,Schleswig-Kropp                          ,   16,0
EDKR         ,  51, 9.700,   8,15.600,01/01/2002,13:59:00,Schmallenberg-Rennefeld                  ,  466,0
EDPQ         ,  49,25.900,  12, 5.900,01/01/2002,13:59:00,Schmidgaden                              ,  380,0
EDBY         ,  53,58.200,  13,20.600,01/01/2002,13:59:00,Schmoldow                                ,   32,0
EDPK         ,  48, 2.860,  12,30.040,01/01/2002,13:59:00,Schönberg                                ,  544,0
EDOZ         ,  51,59.800,  11,47.500,01/01/2002,13:59:00,Schönebeck-Zackmünde                     ,   51,0
EDAZ         ,  52,12.400,  13, 9.400,01/01/2002,13:59:00,Schönhagen                               ,   40,0
EDPH         ,  49,16.100,  11, 0.600,01/01/2002,13:59:00,Schwabach-Heidenberg                     ,  360,0
EDTY         ,  49, 7.200,   9,46.700,01/01/2002,13:59:00,Schwäbisch Hall-Hessental                ,  399,0
EDTX         ,  49, 7.500,   9,47.000,01/01/2002,13:59:00,Schwäbisch Hall-Wechrieden               ,  396,0
EDNS         ,  48,10.800,  10,42.200,01/01/2002,13:59:00,Schwabmünchen                            ,  550,0
EDPF         ,  49,20.500,  12,11.100,01/01/2002,13:59:00,Schwandorf                               ,  387,0
EDBZ         ,  51,29.400,  13,52.800,01/01/2002,13:59:00,Schwarzeheide-Schipkau                   ,  101,0
EDRO         ,  49, 1.900,   7,59.400,01/01/2002,13:59:00,Schweighofen                             ,  150,0
EDFS         ,  50, 0.700,  10,15.100,01/01/2002,13:59:00,Schweinfurt-Süd                          ,  209,0
EDTS         ,  48, 3.900,   8,34.300,01/01/2002,13:59:00,Schwenningen am Neckar                   ,  661,0
EDOP         ,  53,25.600,  11,47.000,01/01/2002,13:59:00,Schwerin-Parchim                         ,   51,0
EDXS         ,  53,20.200,   9,15.600,01/01/2002,13:59:00,Seedorf                                  ,   22,0
EDAI         ,  52,49.600,  12,32.500,01/01/2002,13:59:00,Segletz                                  ,   43,0
EDGS         ,  50,42.500,   8, 5.000,01/01/2002,13:59:00,Siegerland                               ,  599,0
EDXT         ,  54, 4.100,  10,44.600,01/01/2002,13:59:00,Sierksdorf/Hof Altona                    ,   24,0
EDLZ         ,  51,34.700,   8,12.900,01/01/2002,13:59:00,Soest/Bad Sassendorf                     ,  120,0
EDBS         ,  51,11.900,  11,11.600,01/01/2002,13:59:00,Sömmerda-Dermsdorf                       ,  138,0
EDPS         ,  48,41.900,  13,41.800,01/01/2002,13:59:00,Sonnen                                   ,  823,0
EDRY         ,  49,18.300,   8,27.100,01/01/2002,13:59:00,Speyer                                   ,   95,0
EDCH         ,  51, 2.600,  12,14.000,01/01/2002,13:59:00,Sprossen                                 ,  205,0
EDHS         ,  53,33.600,   9,29.900,01/01/2002,13:59:00,Stade                                    ,   19,0
EDLS         ,  51,59.800,   6,50.400,01/01/2002,13:59:00,Stadtlohn-Vreden                         ,   48,0
EDUA         ,  52,39.000,  12,29.300,01/01/2002,13:59:00,Stechow-Ferchesar                        ,   45,0
EDOV         ,  52,37.700,  11,49.100,01/01/2002,13:59:00,Stendal-Borstel                          ,   56,0
EDXM         ,  53,58.700,   9, 8.600,01/01/2002,13:59:00,St. Michaelisdonn                        ,   38,0
EDXO         ,  54,18.500,   8,41.200,01/01/2002,13:59:00,St. Peter-Ording                         ,    2,0
EDOR         ,  52,44.600,  12,23.500,01/01/2002,13:59:00,Stölln/Rhinow                            ,   40,0
EDBV         ,  54,20.300,  13, 2.800,01/01/2002,13:59:00,Stralsund                                ,   15,0
EDMS         ,  48,54.100,  12,31.100,01/01/2002,13:59:00,Straubing-Wallmühle                      ,  319,0
EDAY         ,  52,34.800,  13,54.900,01/01/2002,13:59:00,Strausberg                               ,   80,0
EDDS         ,  48,41.400,   9,13.300,01/01/2002,13:59:00,Stuttgart                                ,  386,0
EDQS         ,  50,37.900,  10,43.600,01/01/2002,13:59:00,Suhl-Goldlauter                          ,  588,0
EDMT         ,  48, 0.700,  10, 6.100,01/01/2002,13:59:00,Tannheim                                 ,  580,0
EDCT         ,  51,23.700,  12,32.200,01/01/2002,13:59:00,Taucha                                   ,  150,0
EDPW         ,  49, 3.900,  11,12.600,01/01/2002,13:59:00,Thalmässing-Waizenhofen                  ,  577,0
EDNU         ,  48,17.200,  10,26.700,01/01/2002,13:59:00,Thannhausen                              ,  491,0
EDRM         ,  49,57.900,   7, 6.900,01/01/2002,13:59:00,Traben-Trarbach/Mont Royal               ,  280,0
EDNT         ,  48,59.800,  10,53.900,01/01/2002,13:59:00,Treuchtlingen-Bubenheim                  ,  410,0
EDRT         ,  49,51.900,   6,47.300,01/01/2002,13:59:00,Trier-Föhren                             ,  203,0
EDVU         ,  52,59.000,  10,27.900,01/01/2002,13:59:00,Uelzen                                   ,   75,0
EDHE         ,  53,38.800,   9,42.300,01/01/2002,13:59:00,Uetersen                                 ,    7,0
EDGU         ,  49,31.000,   9,40.200,01/01/2002,13:59:00,Unterschüpf                              ,  352,0
EDWU         ,  52,54.400,   8, 2.500,01/01/2002,13:59:00,Varrelbusch                              ,   39,0
EDWV         ,  52,57.900,   9,17.100,01/01/2002,13:59:00,Verden-Scharnhorst                       ,   44,0
EDMP         ,  48,25.600,  12,20.700,01/01/2002,13:59:00,Vilsbiburg                               ,  442,0
EDMV         ,  48,38.100,  13,11.700,01/01/2002,13:59:00,Vilshofen                                ,  302,0
EDNV         ,  47,56.800,  12,12.300,01/01/2002,13:59:00,Vogtareuth                               ,  468,0
EDHW         ,  53,58.100,  10,13.400,01/01/2002,13:59:00,Wahlstedt                                ,   39,0
EDGX         ,  49,18.300,   8,39.600,01/01/2002,13:59:00,Walldorf                                 ,  105,0
EDEW         ,  49,35.000,   9,24.200,01/01/2002,13:59:00,Walldürn                                 ,  400,0
EDWG         ,  53,47.200,   7,55.000,01/01/2002,13:59:00,Wangerooge                               ,    2,0
EDOW         ,  53,34.000,  12,39.400,01/01/2002,13:59:00,Waren/Vielist                            ,   86,0
EDER         ,  50,29.870,   9,56.970,01/01/2002,13:59:00,Wasserkuppe                              ,  905,0
EDQW         ,  49,40.700,  12, 7.000,01/01/2002,13:59:00,Weiden                                   ,  405,0
EDOU         ,  50,58.000,  11,24.100,01/01/2002,13:59:00,Weimar-Umpferstedt                       ,  296,0
EDGZ         ,  49,34.100,   8,36.700,01/01/2002,13:59:00,Weinheim/Bergstraße                      ,   97,0
EDNW         ,  48,17.400,  10, 8.500,01/01/2002,13:59:00,Weissenhorn                              ,  501,0
EDCY         ,  51,34.600,  14, 8.200,01/01/2002,13:59:00,Welzow                                   ,  114,0
EDKW         ,  51,17.900,   7,49.100,01/01/2002,13:59:00,Werdohl-Küntrop                          ,  316,0
EDBW         ,  52,38.000,  13,46.000,01/01/2002,13:59:00,Werneuchen                               ,   80,0
EDRV         ,  50,27.100,   6,47.200,01/01/2002,13:59:00,Wershofen/Eifel                          ,  482,0
EDLX         ,  51,39.800,   6,35.700,01/01/2002,13:59:00,Wesel-Römerwardt                         ,   22,0
EDWM         ,  53, 3.200,   9,12.500,01/01/2002,13:59:00,Weser-Wümme                              ,   18,0
EDXW         ,  54,54.700,   8,20.500,01/01/2002,13:59:00,Westerland/Sylt                          ,   16,0
EDWX         ,  53,17.300,   7,55.800,01/01/2002,13:59:00,Westerstede-Felde                        ,    9,0
EDWI         ,  53,30.300,   8, 3.200,01/01/2002,13:59:00,Wilhelmshaven-Mariensiel                 ,    5,0
EDTW         ,  48,16.700,   8,25.700,01/01/2002,13:59:00,Winzeln-Schrambeck                       ,  671,0
EDKN         ,  51, 7.400,   7,22.500,01/01/2002,13:59:00,Wipperfürth-Neye                         ,  263,0
EDCW         ,  53,54.800,  11,30.000,01/01/2002,13:59:00,Wismar                                   ,   13,0
EDGW         ,  51,18.400,   9,10.500,01/01/2002,13:59:00,Wolfhagen-Graner Berg                    ,  313,0
EDFV         ,  49,36.400,   8,22.000,01/01/2002,13:59:00,Worms                                    ,   90,0
EDON         ,  52,36.900,  14,14.700,01/01/2002,13:59:00,Wriezen                                  ,   10,0
EDFW         ,  49,49.100,   9,53.800,01/01/2002,13:59:00,Würzburg-Schenkenturm                    ,  302,0
EDXY         ,  54,41.100,   8,31.900,01/01/2002,13:59:00,Wyk auf Föhr                             ,    8,0
EDNZ         ,  50, 8.200,  11,47.670,01/01/2002,13:59:00,Zell-Haidberg                            ,  582,0
EDUZ         ,  52,00.200,  12, 9.200,01/01/2002,13:59:00,Zerbst                                   ,   81,0
EDRZ         ,  49,12.600,   7,24.100,01/01/2002,13:59:00,Zweibrücken                              ,  345,0
EDBI         ,  50,42.200,  12,27.600,01/01/2002,13:59:00,Zwickau                                  ,  320,0
